2021-08-25 00:00:00, 497
2021-08-25 01:00:00, 379
2021-08-25 02:00:00, 248
2021-08-25 03:00:00, 133
2021-08-25 04:00:00, 77
2021-08-25 05:00:00, 98
2021-08-25 06:00:00, 187
2021-08-25 07:00:00, 336
2021-08-25 08:00:00, 495
2021-08-25 09:00:00, 629
2021-08-25 10:00:00, 693
2021-08-25 11:00:00, 673
2021-08-25 12:00:00, 595
2021-08-25 13:00:00, 478
2021-08-25 14:00:00, 337
2021-08-25 15:00:00, 203
2021-08-25 16:00:00, 108
2021-08-25 17:00:00, 88
2021-08-25 18:00:00, 141
2021-08-25 19:00:00, 251
2021-08-25 20:00:00, 400
2021-08-25 21:00:00, 533
2021-08-25 22:00:00, 616
2021-08-25 23:00:00, 621
