2021-08-11 00:00:00, 481
2021-08-11 01:00:00, 367
2021-08-11 02:00:00, 244
2021-08-11 03:00:00, 136
2021-08-11 04:00:00, 88
2021-08-11 05:00:00, 114
2021-08-11 06:00:00, 205
2021-08-11 07:00:00, 356
2021-08-11 08:00:00, 515
2021-08-11 09:00:00, 648
2021-08-11 10:00:00, 710
2021-08-11 11:00:00, 691
2021-08-11 12:00:00, 614
2021-08-11 13:00:00, 500
2021-08-11 14:00:00, 358
2021-08-11 15:00:00, 223
2021-08-11 16:00:00, 126
2021-08-11 17:00:00, 101
2021-08-11 18:00:00, 146
2021-08-11 19:00:00, 247
2021-08-11 20:00:00, 391
2021-08-11 21:00:00, 519
2021-08-11 22:00:00, 601
2021-08-11 23:00:00, 608
