2021-08-20 00:00:00, 160
2021-08-20 01:00:00, 182
2021-08-20 02:00:00, 252
2021-08-20 03:00:00, 366
2021-08-20 04:00:00, 492
2021-08-20 05:00:00, 599
2021-08-20 06:00:00, 663
2021-08-20 07:00:00, 668
2021-08-20 08:00:00, 621
2021-08-20 09:00:00, 538
2021-08-20 10:00:00, 427
2021-08-20 11:00:00, 312
2021-08-20 12:00:00, 219
2021-08-20 13:00:00, 171
2021-08-20 14:00:00, 175
2021-08-20 15:00:00, 228
2021-08-20 16:00:00, 324
2021-08-20 17:00:00, 429
2021-08-20 18:00:00, 508
2021-08-20 19:00:00, 539
2021-08-20 20:00:00, 513
2021-08-20 21:00:00, 444
2021-08-20 22:00:00, 354
2021-08-20 23:00:00, 257
