2021-08-06 00:00:00, 206
2021-08-06 01:00:00, 194
2021-08-06 02:00:00, 228
2021-08-06 03:00:00, 305
2021-08-06 04:00:00, 413
2021-08-06 05:00:00, 521
2021-08-06 06:00:00, 603
2021-08-06 07:00:00, 640
2021-08-06 08:00:00, 624
2021-08-06 09:00:00, 566
2021-08-06 10:00:00, 478
2021-08-06 11:00:00, 375
2021-08-06 12:00:00, 280
2021-08-06 13:00:00, 215
2021-08-06 14:00:00, 196
2021-08-06 15:00:00, 222
2021-08-06 16:00:00, 290
2021-08-06 17:00:00, 382
2021-08-06 18:00:00, 466
2021-08-06 19:00:00, 515
2021-08-06 20:00:00, 515
2021-08-06 21:00:00, 469
2021-08-06 22:00:00, 395
2021-08-06 23:00:00, 309
