2021-08-16 00:00:00, 546
2021-08-16 01:00:00, 614
2021-08-16 02:00:00, 620
2021-08-16 03:00:00, 572
2021-08-16 04:00:00, 491
2021-08-16 05:00:00, 387
2021-08-16 06:00:00, 280
2021-08-16 07:00:00, 205
2021-08-16 08:00:00, 176
2021-08-16 09:00:00, 202
2021-08-16 10:00:00, 273
2021-08-16 11:00:00, 378
2021-08-16 12:00:00, 483
2021-08-16 13:00:00, 555
2021-08-16 14:00:00, 574
2021-08-16 15:00:00, 538
2021-08-16 16:00:00, 461
2021-08-16 17:00:00, 365
2021-08-16 18:00:00, 262
2021-08-16 19:00:00, 179
2021-08-16 20:00:00, 139
2021-08-16 21:00:00, 152
2021-08-16 22:00:00, 210
2021-08-16 23:00:00, 315
