2021-08-04 00:00:00, 254
2021-08-04 01:00:00, 313
2021-08-04 02:00:00, 393
2021-08-04 03:00:00, 475
2021-08-04 04:00:00, 538
2021-08-04 05:00:00, 570
2021-08-04 06:00:00, 565
2021-08-04 07:00:00, 528
2021-08-04 08:00:00, 468
2021-08-04 09:00:00, 395
2021-08-04 10:00:00, 326
2021-08-04 11:00:00, 276
2021-08-04 12:00:00, 256
2021-08-04 13:00:00, 268
2021-08-04 14:00:00, 308
2021-08-04 15:00:00, 367
2021-08-04 16:00:00, 424
2021-08-04 17:00:00, 461
2021-08-04 18:00:00, 467
2021-08-04 19:00:00, 441
2021-08-04 20:00:00, 391
2021-08-04 21:00:00, 330
2021-08-04 22:00:00, 270
2021-08-04 23:00:00, 228
