2021-08-13 00:00:00, 601
2021-08-13 01:00:00, 524
2021-08-13 02:00:00, 415
2021-08-13 03:00:00, 289
2021-08-13 04:00:00, 172
2021-08-13 05:00:00, 101
2021-08-13 06:00:00, 104
2021-08-13 07:00:00, 175
2021-08-13 08:00:00, 306
2021-08-13 09:00:00, 461
2021-08-13 10:00:00, 598
2021-08-13 11:00:00, 678
2021-08-13 12:00:00, 674
2021-08-13 13:00:00, 608
2021-08-13 14:00:00, 501
2021-08-13 15:00:00, 367
2021-08-13 16:00:00, 232
2021-08-13 17:00:00, 128
2021-08-13 18:00:00, 91
2021-08-13 19:00:00, 125
2021-08-13 20:00:00, 214
2021-08-13 21:00:00, 356
2021-08-13 22:00:00, 494
2021-08-13 23:00:00, 596
