2021-08-10 00:00:00, 408
2021-08-10 01:00:00, 292
2021-08-10 02:00:00, 178
2021-08-10 03:00:00, 106
2021-08-10 04:00:00, 104
2021-08-10 05:00:00, 170
2021-08-10 06:00:00, 299
2021-08-10 07:00:00, 459
2021-08-10 08:00:00, 603
2021-08-10 09:00:00, 697
2021-08-10 10:00:00, 709
2021-08-10 11:00:00, 655
2021-08-10 12:00:00, 556
2021-08-10 13:00:00, 424
2021-08-10 14:00:00, 284
2021-08-10 15:00:00, 170
2021-08-10 16:00:00, 113
2021-08-10 17:00:00, 130
2021-08-10 18:00:00, 204
2021-08-10 19:00:00, 333
2021-08-10 20:00:00, 467
2021-08-10 21:00:00, 569
2021-08-10 22:00:00, 605
2021-08-10 23:00:00, 569
