2021-08-12 00:00:00, 548
2021-08-12 01:00:00, 446
2021-08-12 02:00:00, 325
2021-08-12 03:00:00, 202
2021-08-12 04:00:00, 109
2021-08-12 05:00:00, 87
2021-08-12 06:00:00, 138
2021-08-12 07:00:00, 255
2021-08-12 08:00:00, 413
2021-08-12 09:00:00, 564
2021-08-12 10:00:00, 674
2021-08-12 11:00:00, 701
2021-08-12 12:00:00, 656
2021-08-12 13:00:00, 561
2021-08-12 14:00:00, 433
2021-08-12 15:00:00, 290
2021-08-12 16:00:00, 168
2021-08-12 17:00:00, 98
2021-08-12 18:00:00, 106
2021-08-12 19:00:00, 175
2021-08-12 20:00:00, 301
2021-08-12 21:00:00, 446
2021-08-12 22:00:00, 564
2021-08-12 23:00:00, 620
