2021-08-31 00:00:00, 491
2021-08-31 01:00:00, 549
2021-08-31 02:00:00, 566
2021-08-31 03:00:00, 544
2021-08-31 04:00:00, 492
2021-08-31 05:00:00, 422
2021-08-31 06:00:00, 348
2021-08-31 07:00:00, 289
2021-08-31 08:00:00, 259
2021-08-31 09:00:00, 261
2021-08-31 10:00:00, 293
2021-08-31 11:00:00, 349
2021-08-31 12:00:00, 410
2021-08-31 13:00:00, 457
2021-08-31 14:00:00, 476
2021-08-31 15:00:00, 462
2021-08-31 16:00:00, 420
2021-08-31 17:00:00, 362
2021-08-31 18:00:00, 301
2021-08-31 19:00:00, 250
2021-08-31 20:00:00, 224
2021-08-31 21:00:00, 229
2021-08-31 22:00:00, 266
2021-08-31 23:00:00, 330
