2021-08-09 00:00:00, 337
2021-08-09 01:00:00, 227
2021-08-09 02:00:00, 139
2021-08-09 03:00:00, 113
2021-08-09 04:00:00, 152
2021-08-09 05:00:00, 253
2021-08-09 06:00:00, 402
2021-08-09 07:00:00, 550
2021-08-09 08:00:00, 664
2021-08-09 09:00:00, 708
2021-08-09 10:00:00, 680
2021-08-09 11:00:00, 600
2021-08-09 12:00:00, 485
2021-08-09 13:00:00, 347
2021-08-09 14:00:00, 223
2021-08-09 15:00:00, 142
2021-08-09 16:00:00, 127
2021-08-09 17:00:00, 176
2021-08-09 18:00:00, 279
2021-08-09 19:00:00, 412
2021-08-09 20:00:00, 525
2021-08-09 21:00:00, 587
2021-08-09 22:00:00, 579
2021-08-09 23:00:00, 511
