2021-08-15 00:00:00, 612
2021-08-15 01:00:00, 626
2021-08-15 02:00:00, 577
2021-08-15 03:00:00, 490
2021-08-15 04:00:00, 379
2021-08-15 05:00:00, 260
2021-08-15 06:00:00, 173
2021-08-15 07:00:00, 139
2021-08-15 08:00:00, 168
2021-08-15 09:00:00, 252
2021-08-15 10:00:00, 375
2021-08-15 11:00:00, 501
2021-08-15 12:00:00, 593
2021-08-15 13:00:00, 621
2021-08-15 14:00:00, 584
2021-08-15 15:00:00, 501
2021-08-15 16:00:00, 391
2021-08-15 17:00:00, 274
2021-08-15 18:00:00, 171
2021-08-15 19:00:00, 117
2021-08-15 20:00:00, 124
2021-08-15 21:00:00, 184
2021-08-15 22:00:00, 296
2021-08-15 23:00:00, 431
