2021-08-02 00:00:00, 390
2021-08-02 01:00:00, 474
2021-08-02 02:00:00, 531
2021-08-02 03:00:00, 550
2021-08-02 04:00:00, 530
2021-08-02 05:00:00, 482
2021-08-02 06:00:00, 416
2021-08-02 07:00:00, 345
2021-08-02 08:00:00, 288
2021-08-02 09:00:00, 259
2021-08-02 10:00:00, 263
2021-08-02 11:00:00, 297
2021-08-02 12:00:00, 356
2021-08-02 13:00:00, 420
2021-08-02 14:00:00, 470
2021-08-02 15:00:00, 491
2021-08-02 16:00:00, 478
2021-08-02 17:00:00, 435
2021-08-02 18:00:00, 375
2021-08-02 19:00:00, 309
2021-08-02 20:00:00, 251
2021-08-02 21:00:00, 218
2021-08-02 22:00:00, 217
2021-08-02 23:00:00, 250
